filename,path,size_mb,vendor,model,objective_power,mpp_x,mpp_y,width,height,n_levels,software,scan_date,status,error
a1982c4d-357f-11eb-86e1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c4d-357f-11eb-86e1-001a7dda7111.ndpi,41.614513,hamamatsu,,40,0.227811190085657,0.2278060004100508,16384,16128,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c51-357f-11eb-a788-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c51-357f-11eb-a788-001a7dda7111.ndpi,1830.981729,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,87040,11,NDP.scan 3.2.15,2008/05/16,ok,
a1982c55-357f-11eb-81f5-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c55-357f-11eb-81f5-001a7dda7111.ndpi,1271.396488,hamamatsu,,40,0.227811190085657,0.22780081097088706,98304,78080,9,NDP.scan 2.5.85,2008/05/16,ok,
a1982c57-357f-11eb-b9f3-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c57-357f-11eb-b9f3-001a7dda7111.ndpi,1597.979614,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,88320,9,NDP.scan 2.5.85,2008/05/16,ok,
a1982c59-357f-11eb-9e4a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c59-357f-11eb-9e4a-001a7dda7111.ndpi,3247.048052,hamamatsu,,40,0.227811190085657,0.22780081097088706,143360,102912,10,NDP.scan 2.5.85,2008/05/16,ok,
a1982c5a-357f-11eb-b2e8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c5a-357f-11eb-b2e8-001a7dda7111.ndpi,179.265619,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,28672,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c5b-357f-11eb-a525-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c5b-357f-11eb-a525-001a7dda7111.ndpi,1190.506902,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,88576,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c5f-357f-11eb-95e6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c5f-357f-11eb-95e6-001a7dda7111.ndpi,918.518595,hamamatsu,,40,0.227811190085657,0.2278060004100508,73728,70912,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c61-357f-11eb-b540-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c61-357f-11eb-b540-001a7dda7111.ndpi,405.015593,hamamatsu,,40,0.227811190085657,0.2278060004100508,53248,62720,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c63-357f-11eb-b699-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c63-357f-11eb-b699-001a7dda7111.ndpi,4073.150677,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,103936,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c65-357f-11eb-8043-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c65-357f-11eb-8043-001a7dda7111.ndpi,800.228947,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,56320,11,NDP.scan 3.2.15,2008/05/16,ok,
a1982c67-357f-11eb-bef1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c67-357f-11eb-bef1-001a7dda7111.ndpi,80.989665,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,18944,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c68-357f-11eb-8c77-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c68-357f-11eb-8c77-001a7dda7111.ndpi,1547.144051,hamamatsu,,40,0.227811190085657,0.22780081097088706,81920,80640,9,NDP.scan 2.5.85,2008/05/16,ok,
a1982c74-357f-11eb-b7d8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c74-357f-11eb-b7d8-001a7dda7111.ndpi,496.494455,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,56832,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c79-357f-11eb-af7c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c79-357f-11eb-af7c-001a7dda7111.ndpi,1314.019355,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,79104,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c7c-357f-11eb-abcd-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c7c-357f-11eb-abcd-001a7dda7111.ndpi,1737.198412,hamamatsu,,40,0.227811190085657,0.2278060004100508,110592,93696,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c82-357f-11eb-981f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c82-357f-11eb-981f-001a7dda7111.ndpi,640.425303,hamamatsu,,40,0.227811190085657,0.2278060004100508,49152,67328,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c85-357f-11eb-8ce6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c85-357f-11eb-8ce6-001a7dda7111.ndpi,644.902493,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,72704,11,NDP.scan 3.2.15,2008/05/16,ok,
a1982c8e-357f-11eb-bf23-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c8e-357f-11eb-bf23-001a7dda7111.ndpi,946.221693,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,88576,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c91-357f-11eb-95f1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c91-357f-11eb-95f1-001a7dda7111.ndpi,2107.071378,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,97280,11,NDP.scan 3.2.15,2008/05/16,ok,
a1982c95-357f-11eb-a2ad-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c95-357f-11eb-a2ad-001a7dda7111.ndpi,161.661212,hamamatsu,,40,0.227811190085657,0.2278060004100508,28672,25856,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c9a-357f-11eb-93b5-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c9a-357f-11eb-93b5-001a7dda7111.ndpi,999.393262,hamamatsu,,40,0.227811190085657,0.22780081097088706,77824,72960,9,NDP.scan 2.5.85,2008/05/16,ok,
a1982c9e-357f-11eb-9306-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c9e-357f-11eb-9306-001a7dda7111.ndpi,315.251879,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,54784,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c9f-357f-11eb-ba06-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c9f-357f-11eb-ba06-001a7dda7111.ndpi,1339.87328,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,101120,9,NDP.scan 2.5.85,2008/05/16,ok,
a1982ca0-357f-11eb-b2b7-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982ca0-357f-11eb-b2b7-001a7dda7111.ndpi,253.633345,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,44032,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982cb1-357f-11eb-8638-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982cb1-357f-11eb-8638-001a7dda7111.ndpi,471.865201,hamamatsu,,40,0.227811190085657,0.22780081097088706,57344,64256,9,NDP.scan 2.5.85,2008/05/16,ok,
a1982cb4-357f-11eb-8b33-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982cb4-357f-11eb-8b33-001a7dda7111.ndpi,174.123009,hamamatsu,,40,0.227811190085657,0.2278060004100508,40960,42496,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982cbc-357f-11eb-a71d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982cbc-357f-11eb-a71d-001a7dda7111.ndpi,476.469694,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,58112,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982cbd-357f-11eb-81a2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982cbd-357f-11eb-81a2-001a7dda7111.ndpi,2051.168002,hamamatsu,,40,0.227811190085657,0.22780081097088706,94208,94464,9,NDP.scan 2.5.85,2008/05/16,ok,
a1982cc6-357f-11eb-a3b0-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982cc6-357f-11eb-a3b0-001a7dda7111.ndpi,2924.90362,hamamatsu,,40,0.227811190085657,0.2278060004100508,147456,87296,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982cc8-357f-11eb-b4ef-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982cc8-357f-11eb-b4ef-001a7dda7111.ndpi,2248.615833,hamamatsu,,40,0.227811190085657,0.2278060004100508,118784,90624,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982ccf-357f-11eb-9475-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982ccf-357f-11eb-9475-001a7dda7111.ndpi,1961.203088,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,78592,9,NDP.scan 2.5.85,2008/05/16,ok,
a19852e0-357f-11eb-8105-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19852e0-357f-11eb-8105-001a7dda7111.ndpi,137.990678,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,33024,9,NDP.scan 3.2.15,2008/05/16,ok,
a19852e9-357f-11eb-92f6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19852e9-357f-11eb-92f6-001a7dda7111.ndpi,143.568106,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,47872,9,NDP.scan 3.2.15,2008/05/16,ok,
a19852eb-357f-11eb-a568-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19852eb-357f-11eb-a568-001a7dda7111.ndpi,2596.411302,hamamatsu,,40,0.227811190085657,0.22780081097088706,126976,95232,11,NDP.scan 2.5.85,2008/05/16,ok,
a19852f1-357f-11eb-80b2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19852f1-357f-11eb-80b2-001a7dda7111.ndpi,619.392711,hamamatsu,,40,0.227811190085657,0.22780081097088706,65536,62720,9,NDP.scan 2.5.85,2008/05/16,ok,
a19852f2-357f-11eb-bd7b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19852f2-357f-11eb-bd7b-001a7dda7111.ndpi,3121.246861,hamamatsu,,40,0.227811190085657,0.2278060004100508,114688,99328,11,NDP.scan 3.2.15,2008/05/16,ok,
a19852f6-357f-11eb-be05-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19852f6-357f-11eb-be05-001a7dda7111.ndpi,2007.318366,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,85248,9,NDP.scan 3.2.15,2008/05/16,ok,
a19852f8-357f-11eb-8c26-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19852f8-357f-11eb-8c26-001a7dda7111.ndpi,433.375608,hamamatsu,,40,0.227811190085657,0.22780081097088706,49152,54016,9,NDP.scan 2.5.85,2008/05/16,ok,
